@relation 123

@attribute TEMPINC numeric
@attribute DEWPOINTTEMPINC numeric
@attribute RELHUMINPERCENT numeric
@attribute WINDDIRIN10SDEG numeric
@attribute WINDSPDINKMH numeric
@attribute VISIBILITYINKM numeric
@attribute STNPRESSINKPA numeric
@attribute WINDCHILL numeric
@attribute Class {1,2,3}

@data
-4,-4.5,96,33,48,19.3,100.17,-13,1
-3.8,-4.6,94,33,46,19.3,100.2,-13,1
-4,-5.7,88,32,41,24.1,100.24,-13,1
-4.3,-7,81,32,32,24.1,100.3,-12,1
-4.4,-6.5,85,32,32,24.1,100.27,-12,1
-4.4,-6.5,85,32,37,24.1,100.3,-13,1
-4.4,-6.2,87,32,32,24.1,100.3,-12,1
-4.7,-6.2,89,33,33,24.1,100.37,-13,1
-5.8,-8.2,83,31,33,24.1,100.51,-14,1
-6.3,-8.8,82,32,19,24.1,100.54,-13,1
-6.5,-8.7,84,32,11,24.1,100.54,-11,1
-6.5,-8.7,84,31,26,24.1,100.51,-14,1
-6.6,-8.4,87,31,26,24.1,100.51,-15,1
-7.2,-9.5,84,31,30,24.1,100.51,-16,1
-7.4,-9.4,86,31,28,24.1,100.47,-16,1
-7.4,-9,88,31,30,24.1,100.47,-16,1
-7.9,-10.3,83,31,32,24.1,100.51,-17,1
-7.3,-9.6,84,32,32,24.1,100.91,-16,1
-7,-9.3,84,31,28,24.1,101.01,-15,1
-7.1,-9.4,84,32,22,24.1,101.05,-15,1
-7.1,-8.7,88,31,28,24.1,101.08,-15,1
-7.2,-9.1,86,32,28,24.1,101.12,-16,1
-7.2,-9.1,86,31,30,24.1,101.15,-16,1
-6.8,-8.7,86,31,30,24.1,101.18,-15,1
-6.8,-8.3,89,32,28,24.1,101.28,-15,1
-5.1,-7,86,14,24,24.1,100.61,-12,2
-4.9,-6.8,87,16,20,24.1,100.47,-11,2
-5,-6.9,86,17,22,24.1,100.41,-12,2
-5.1,-6.7,89,17,20,24.1,100.2,-12,2
-5.1,-6.7,89,18,28,24.1,100.07,-13,2
-2,-2.8,94,22,33,24.1,99.66,-9,1
-1.8,-2.6,94,23,35,24.1,99.63,-9,1
-2,-2.8,94,20,35,19.3,99.49,-10,1
-14.6,-17.9,76,32,32,24.1,101.28,-26,2
-14.4,-16.6,83,32,33,24.1,101.35,-26,2
-14.7,-17.5,79,31,33,24.1,101.45,-26,2
-16.4,-18.9,81,32,33,24.1,101.59,-28,2
-16.4,-19.5,77,31,22,24.1,101.72,-26,2
-17,-19,84,30,22,24.1,101.83,-27,2
-17.5,-21.5,71,30,28,24.1,101.93,-29,2
-18.7,-22.2,74,30,19,24.1,101.99,-29,2
-19,-21.9,78,30,22,24.1,102.06,-30,2
-18.6,-22.1,74,30,35,24.1,102.1,-32,2
-18.8,-21.6,79,28,22,24.1,102.2,-29,2
-19,-21.9,78,28,15,24.1,102.27,-28,2
-19.1,-24.4,63,27,13,24.1,102.27,-27,2
-3,-7.8,69,12,17,24.1,97.45,-9,1
-2.4,-7.8,66,11,20,24.1,97.45,-8,1
-1.5,-7.7,63,11,19,24.1,97.45,-7,1
-0.7,-7.4,60,11,17,24.1,97.41,-6,1
-0.1,-7.2,59,9,17,24.1,97.41,-5,1
0,-7,59,9,4,24.1,97.51,-1,1
-1.2,-7.4,63,3,6,24.1,97.51,-3,1
-2.1,-7.4,67,4,7,24.1,97.51,-5,1
-2.4,-7.5,68,6,11,24.1,97.51,-6,1
-2.9,-7.7,69,5,7,24.1,97.51,-6,1
-3.3,-5.4,85,2,11,2.4,97.51,-8,1
-16.3,-22.4,59,3,6,24.1,99.47,-21,2
-19.1,-23.8,66,3,7,24.1,99.42,-25,2
-18.2,-23.1,65,6,9,24.1,99.37,-25,2
-19.9,-24.1,69,6,9,24.1,99.33,-27,2
-22.6,-26.6,70,6,7,24.1,99.3,-29,2
-22.8,-26.9,69,7,7,24.1,99.25,-29,2
-21.6,-26,68,7,7,24.1,99.2,-28,2
-22.3,-26.8,67,8,6,24.1,99.15,-28,2
-23,-27.5,67,7,9,24.1,99.12,-30,2
-10.7,-14.9,71,14,17,24.1,98.72,-18,1
-3.9,-10.4,61,11,24,24.1,98.13,-11,1
-4.8,-10.7,63,10,17,24.1,98.1,-11,1
-5.1,-10.9,64,12,22,24.1,98.08,-12,1
-5.2,-11,64,11,19,24.1,98.07,-12,1
-4.4,-10.9,60,14,20,24.1,98.06,-11,1
-2.7,-6.8,73,14,7,24.1,97.3,-6,2
-0.5,-4.8,73,15,19,24.1,96.19,-6,1
-0.2,-4.6,72,15,19,24.1,96.13,-5,1
-1.2,-2.8,89,24,9,8,95.15,-4,3
-4.6,-11.5,58,32,19,24.1,95.43,-11,1
-4.9,-10.6,64,35,19,24.1,95.38,-11,1
-2.9,-13.3,45,36,28,24.1,95.12,-10,1
-2.7,-13.5,43,35,22,24.1,94.99,-9,1
-2.4,-12.1,47,35,22,24.1,94.9,-9,1
-2.7,-13.1,45,36,26,24.1,94.87,-10,1
-3,-12.4,48,1,22,24.1,94.85,-9,1
-3.5,-12.6,49,1,22,24.1,94.82,-10,1
-7.6,-13.5,63,35,6,24.1,95,-11,1
-7.6,-13.9,61,31,6,24.1,95.05,-11,1
-7.3,-13.6,61,28,9,16.1,95.08,-12,1
-6.7,-12.7,62,28,11,24.1,95.09,-12,1
-5.9,-13,57,32,13,24.1,95.08,-11,1
-4.8,-13.4,51,34,11,24.1,95.08,-9,1
-4.5,-12.2,55,32,9,24.1,95.09,-8,1
-3.9,-11.6,55,30,4,24.1,95.06,-6,1
-6.8,-11.1,71,2,13,24.1,95.85,-12,1
-3.9,-6.2,84,12,6,16.1,95.89,-7,1
-5.4,-7.4,86,34,6,16.1,96.52,-8,1
-5.4,-7,88,35,9,16.1,96.58,-9,1
-3.4,-7.1,76,36,7,24.1,96.52,-6,1
-2.4,-7.5,68,35,7,24.1,96.47,-5,1
-1.3,-7.4,63,34,11,24.1,96.38,-5,1
-0.7,-7,62,6,6,24.1,96.27,-3,1
-3.1,-11.5,52,10,7,16.1,96.1,-6,1
-1.8,-3.6,87,34,11,12.9,95.53,-6,1
-19.6,-22.5,78,19,6,24.1,101.15,-25,1
-19.6,-22.5,78,20,9,24.1,101.14,-26,1
-14.2,-18,73,21,2,24.1,100.91,-16,1
-7.9,-8.9,93,32,19,19.3,100.82,-15,1
-16.1,-18.5,82,31,28,22.5,101.36,-27,1
-14.3,-16.5,83,32,37,24.1,101.41,-26,2
-13.1,-15.6,81,32,37,24.1,101.4,-25,2
-12.3,-14.2,86,32,37,24.1,101.34,-23,2
-11.7,-14.5,80,32,37,24.1,101.29,-23,2
-12.1,-14,86,33,37,24.1,101.26,-23,2
-11.7,-14.5,80,31,37,24.1,101.2,-23,2
-11.8,-13.2,89,31,37,24.1,101.16,-23,2
-11.7,-13.1,89,31,35,24.1,101.15,-22,2
-12,-13.4,89,31,35,24.1,101.17,-23,2
-13.1,-14.7,88,31,30,24.1,101.17,-24,2
-14.5,-16.2,87,31,22,24.1,101.14,-24,2
-14,-16.7,80,29,20,24.1,101.14,-23,2
-14.4,-17.1,80,30,22,24.1,101.1,-24,2
-14.6,-17.4,79,30,15,24.1,100.99,-22,2
-15,-18.4,75,29,19,24.1,100.95,-24,2
-14.7,-17.5,79,26,13,24.1,100.93,-22,2
-14.6,-17.4,79,26,17,24.1,100.9,-23,2
-14.5,-17.3,79,23,7,24.1,100.87,-19,2
-17,-20.2,76,21,9,24.1,100.82,-23,2
-18.9,-22.5,73,22,13,24.1,100.82,-27,2
-17.3,-20.6,75,23,17,24.1,100.84,-26,2
-17,-19.6,80,22,19,24.1,100.83,-26,2
-15.5,-17.9,82,23,17,24.1,100.77,-24,2
-13,-15.5,81,22,22,24.1,100.73,-22,2
-6.8,-8,91,26,13,24.1,100.57,-12,2
-6.4,-8.9,82,24,13,24.1,100.53,-12,2
-4.8,-8.3,76,27,13,24.1,100.52,-10,2
-4.6,-8.4,75,25,22,24.1,100.54,-11,2
-4.5,-8.6,73,28,26,24.1,100.53,-12,2
-4.6,-9.5,69,26,22,24.1,100.56,-11,2
-5,-9.3,72,27,28,24.1,100.6,-13,2
-7.3,-11.2,74,22,9,24.1,100.63,-12,2
-8.3,-12.5,72,22,13,24.1,100.64,-14,2
-5.8,-10.8,68,26,26,24.1,100.55,-14,1
-4,-7.6,76,27,24,24.1,100.57,-11,1
-9.7,-12.1,83,36,7,24.1,100.44,-14,1
-13.7,-15.8,84,18,2,24.1,100.1,-15,2
-15,-16.8,86,20,2,24.1,100.05,-16,2
-15.1,-17.4,83,16,2,24.1,100.01,-17,2
-11.3,-13.1,87,21,6,24.1,100.01,-15,2
-10.1,-12.6,82,30,19,24.1,100.46,-18,2
-10,-12.4,83,31,15,24.1,100.49,-17,2
-10,-12,85,30,19,24.1,100.53,-18,2
-10.7,-12.8,84,26,9,24.1,100.59,-16,2
-10.7,-13.7,79,29,17,24.1,100.64,-18,2
-10,-15.7,63,29,11,24.1,100.69,-16,2
-11.8,-14.1,83,25,15,24.1,100.72,-19,2
-12.3,-14.2,86,25,7,24.1,100.78,-17,2
-11.1,-12.9,87,28,26,24.1,100.83,-20,2
-10.4,-12.1,87,30,28,24.1,100.83,-20,2
-10.2,-11.8,88,32,30,24.1,100.86,-20,2
-9.8,-11.4,88,32,30,24.1,100.88,-19,2
-8,-9.7,88,33,20,24.1,100.88,-15,2
-7.1,-8.7,88,33,17,24.1,100.9,-14,2
-6.3,-7.4,92,33,13,24.1,100.89,-12,2
-5.6,-6.9,91,32,15,24.1,100.9,-11,2
-5.8,-7.2,90,33,22,24.1,100.93,-13,2
-5.8,-7.2,90,36,11,24.1,100.97,-11,2
-7.2,-9.5,84,3,7,24.1,101.02,-11,2
-9.2,-11.1,86,5,9,24.1,101.11,-14,2
-10.1,-12.1,85,8,9,24.1,101.17,-15,2
-12.4,-14.3,86,15,7,24.1,101.22,-17,2
-14.1,-16.3,83,17,11,24.1,101.26,-21,2
-13.6,-16.2,81,20,7,24.1,101.31,-18,2
-15.6,-18,82,18,11,24.1,101.34,-22,2
-15.2,-19.3,71,21,20,24.1,101.37,-24,2
-16.2,-18.7,81,21,15,24.1,101.4,-24,2
-16.3,-18.8,81,21,15,24.1,101.43,-25,2
-16,-21,65,21,11,24.1,101.44,-23,2
-16,-21,65,22,13,24.1,101.46,-24,2
-15.3,-18.8,75,22,15,24.1,101.48,-23,2
-15.8,-20.7,66,22,17,24.1,101.5,-24,2
-15,-19,71,32,32,24.1,102.03,-26,1
-15,-19,71,31,26,24.1,102.23,-25,1
-16.1,-19.8,73,29,13,24.1,102.3,-24,1
-7.5,-12.3,68,4,9,24.1,102.54,-12,2
-7.8,-12.7,68,7,9,24.1,102.54,-12,2
-9.6,-14.2,69,7,13,24.1,102.6,-16,2
-10.9,-14.4,75,9,19,24.1,102.64,-19,2
-11.6,-14.8,77,14,4,24.1,102.67,-14,2
-12.8,-16.3,75,17,9,24.1,102.67,-18,2
-13,-16.5,75,17,6,24.1,102.67,-17,2
-12.6,-16,76,20,6,24.1,102.67,-17,2
-12.7,-16.2,75,19,7,24.1,102.6,-17,2
-12.9,-16.4,75,22,7,24.1,102.6,-17,2
-14,-17.8,73,21,13,24.1,102.6,-21,2
-14.3,-18.2,72,22,6,24.1,102.57,-18,2
-14.5,-17.8,76,21,13,24.1,102.54,-22,2
-14.5,-17.3,79,23,9,24.1,102.54,-20,2
-14.8,-17.6,79,21,13,24.1,102.54,-22,2
-14.7,-18.1,75,21,7,24.1,102.57,-19,2
-12.7,-15.6,79,22,19,24.1,102.67,-21,2
-12,-15.8,73,22,19,24.1,102.64,-20,2
-10,-14.7,68,20,20,24.1,102.57,-18,2
-7,-13.3,61,22,13,24.1,102.47,-13,2
-4.4,-11.3,59,22,20,24.1,102.37,-11,2
-2.8,-8.5,65,24,13,24.1,102.27,-7,2
-1.8,-4.8,80,20,4,24.1,102.2,-3,2
-0.7,-9.2,53,23,6,24.1,102.13,-3,2
-1,-7.7,60,2,7,24.1,102.1,-4,2
-1.5,-6,71,6,6,24.1,102.03,-4,2
-2.9,-9,63,15,6,24.1,102.03,-5,2
-11.6,-14.8,77,21,11,24.1,101.79,-18,2
-12.2,-15.1,79,20,11,24.1,101.76,-18,2
-12.8,-15.8,78,21,13,24.1,101.62,-20,2
-13.4,-18.2,67,19,13,24.1,101.55,-20,2
-13.4,-18.2,67,19,13,24.1,101.45,-20,2
-13.6,-16.7,77,21,15,24.1,101.42,-21,2
-13.6,-17.3,74,21,13,24.1,101.39,-21,2
-13.4,-18.2,67,21,11,24.1,101.35,-20,2
-10.9,-14.9,72,22,11,24.1,101.28,-17,2
-9,-11.7,81,23,20,24.1,101.22,-17,2
-6.5,-12.6,62,21,20,24.1,101.15,-13,2
-1.5,-5.1,76,33,28,24.1,100.98,-8,1
-2.1,-6.2,73,29,22,24.1,101.05,-8,1
-2.8,-6.1,78,30,30,19.3,101.12,-10,1
-14.4,-17.1,80,30,44,24.1,101.66,-27,2
-14.8,-17.6,79,29,39,24.1,101.66,-27,2
-16.2,-19.3,77,26,19,24.1,101.69,-25,2
-16.4,-19.5,77,30,44,24.1,101.69,-30,2
-16.6,-21.1,68,33,39,24.1,101.69,-29,2
-16.6,-19.7,77,27,26,24.1,101.79,-27,2
-16.6,-21.1,68,33,39,24.1,101.86,-29,2
-17.6,-20.9,75,29,28,24.1,101.89,-29,2
-18.2,-21.6,75,29,26,24.1,101.99,-29,2
-17.2,-21.1,72,29,28,24.1,101.96,-29,2
-16.7,-20.5,72,27,28,24.1,101.96,-28,2
-16.3,-20.7,69,24,24,24.1,101.99,-27,2
-15,-19,71,25,19,24.1,102.03,-24,2
-15.2,-22.1,56,27,28,24.1,102.03,-26,2
-14.9,-20.2,64,29,32,24.1,102.1,-26,2
-14,-19,66,30,32,24.1,102.13,-25,2
-13.8,-18.7,66,26,28,24.1,102.23,-24,2
-13.7,-18.6,66,28,32,24.1,102.3,-25,2
-14.1,-18.5,69,28,28,24.1,102.33,-25,2
-15.1,-19.2,71,29,32,24.1,102.43,-26,2
-15.1,-19.2,71,28,28,24.1,102.5,-26,2
-16,-19,78,25,13,24.1,102.57,-24,2
-16.7,-19.9,76,28,19,24.1,102.67,-26,2
-17.6,-20.9,75,28,15,24.1,102.67,-26,2
-17.8,-21.2,75,29,13,24.1,102.7,-26,2
-18,-20.1,84,29,26,24.1,102.67,-29,2
-18,-20.1,84,29,26,24.1,102.67,-29,2
-18,-20.1,84,29,26,24.1,102.74,-29,2
-18.2,-20.3,84,29,26,24.1,102.74,-29,2
-18.2,-20.3,84,26,22,24.1,102.77,-29,2
-19.6,-21.8,83,21,15,24.1,102.77,-29,2
-19.8,-22,83,26,19,24.1,102.81,-30,2
-20.2,-22.5,82,23,15,24.1,102.77,-29,2
-19.3,-24.7,62,24,9,24.1,102.81,-26,2
-18,-22.9,65,24,13,24.1,102.77,-26,2
-16.9,-23,59,33,6,24.1,102.74,-21,2
-15,-23.4,49,16,6,24.1,102.7,-19,2
-13.3,-17.5,71,3,9,24.1,102.57,-19,2
-12.5,-15.9,76,4,11,24.1,102.47,-19,1
-12.9,-16.9,72,7,9,24.1,102.47,-18,1
-13.5,-17.2,74,8,13,24.1,102.47,-20,1
-14,-17.8,73,9,9,24.1,102.43,-20,1
-14.2,-18,73,8,9,24.1,102.4,-20,1
-14,-16.7,80,12,7,24.1,102.43,-19,1
-14.2,-16.9,80,6,4,24.1,102.4,-17,1
-14.4,-17.1,80,8,6,24.1,102.33,-19,1
-14.4,-17.1,80,15,4,24.1,102.27,-17,1
-11,-16.6,63,1,28,24.1,102.16,-21,2
-11.6,-15.8,71,1,28,24.1,102.2,-21,2
-12.8,-18.6,62,1,15,24.1,102.3,-20,2
-13.8,-18.1,70,36,26,24.1,102.37,-24,2
-14,-17.2,77,33,20,24.1,102.47,-23,2
-14.8,-19.4,68,32,22,24.1,102.57,-24,2
-15.3,-20.1,67,32,28,24.1,102.67,-26,2
-16,-24.2,49,31,26,24.1,102.74,-27,2
-16.6,-23.4,56,32,30,24.1,102.74,-28,2
-16.8,-22.1,63,30,26,24.1,102.81,-28,2
-18,-23.7,61,30,28,24.1,102.84,-30,2
-18.4,-24.3,60,30,20,24.1,102.91,-28,2
-18.4,-24.3,60,29,19,24.1,103.01,-28,2
-19.2,-23.7,68,32,24,24.1,103.04,-30,2
-19.5,-25.9,57,33,24,24.1,103.11,-31,2
-19.2,-23.7,68,31,19,24.1,103.21,-29,2
-18.2,-24,60,33,22,24.1,103.25,-29,2
-14.5,-21.8,54,1,13,24.1,103.14,-22,2
-14,-21,55,2,17,24.1,103.08,-22,2
-13.1,-18.4,64,3,9,24.1,102.94,-19,1
-13.5,-17.7,71,5,6,24.1,102.94,-18,1
-13.2,-16.8,74,5,9,24.1,102.94,-19,1
-13,-16,78,4,9,24.1,102.94,-18,1
-12.8,-15.3,81,4,11,24.1,102.87,-19,1
-12.4,-15.3,79,4,7,24.1,102.77,-17,1
-12,-14.3,83,4,19,24.1,102.6,-20,1
-11.8,-14.6,80,4,13,24.1,102.43,-18,1
-19,-21.9,78,24,22,24.1,102.37,-30,2
-19.1,-24.4,63,25,20,24.1,102.4,-29,2
-17.5,-21.5,71,26,20,24.1,102.47,-27,2
-21,-23.3,82,21,19,24.1,102.54,-31,2
-20.4,-22.7,82,20,15,24.1,102.64,-30,2
-18,-20.1,84,22,28,24.1,102.67,-30,2
-14.7,-16.4,87,23,22,24.1,102.67,-24,2
-13.6,-15.2,88,22,28,24.1,102.7,-24,2
-10,-11.6,88,22,22,24.1,102.64,-18,2
-8.8,-10.3,89,23,28,24.1,102.6,-18,2
-7.5,-8.8,90,21,22,24.1,102.6,-15,2
-6.3,-7.4,92,19,11,24.1,102.6,-11,2
-6.8,-9.8,79,21,15,24.1,102.6,-13,2
-8.7,-10.5,87,19,28,24.1,102.57,-18,2
-9.1,-11.4,83,14,13,24.1,102.6,-15,2
-10.1,-12.6,82,21,28,24.1,102.57,-19,2
-10.5,-15.9,64,20,32,24.1,102.27,-20,1
-10.3,-16.7,59,20,30,24.1,102.27,-20,1
-10,-14.2,71,20,30,24.1,102.27,-20,1
-10,-13.7,74,21,28,24.1,102.2,-19,1
-7.6,-10,83,21,28,24.1,102.13,-16,1
-6.6,-9.5,80,22,28,24.1,102.06,-15,1
-5.5,-7.8,84,21,28,24.1,102.03,-13,1
-5,-6.9,86,22,22,24.1,101.89,-12,1
-4.2,-5.9,88,21,19,24.1,101.86,-10,1
-3.4,-4.7,91,21,19,24.1,101.79,-9,1
-16.1,-19.1,78,28,7,24.1,101.89,-21,2
-16.3,-19.4,77,24,6,24.1,101.89,-21,2
-17.6,-21.6,71,21,11,24.1,101.93,-25,2
-18.9,-21.7,79,21,15,24.1,101.93,-28,2
-18.9,-21.7,79,21,17,24.1,101.93,-28,2
-19.7,-21.9,83,22,15,24.1,101.93,-29,2
-20.5,-22.8,82,21,13,24.1,101.93,-29,2
-21.2,-23.5,82,21,17,24.1,101.93,-31,2
-22.1,-24.5,81,21,15,24.1,101.93,-32,2
-21.6,-24,81,22,22,24.1,101.93,-33,2
-8.8,-10.3,89,32,9,24.1,101.12,-13,1
-9.6,-11.6,85,30,37,24.1,101.35,-20,2
-11.5,-13.8,83,28,28,24.1,101.55,-21,2
-12.9,-14.9,85,25,28,24.1,101.62,-23,2
-14.2,-16.4,83,27,24,24.1,101.79,-24,2
-15.1,-16.9,86,26,24,24.1,101.89,-25,2
-16.8,-18.7,85,21,13,24.1,102.06,-25,1
-16.7,-19.2,81,19,9,24.1,101.99,-23,1
-15.5,-17.9,82,14,7,24.1,101.99,-20,1
-17.5,-20.1,80,31,26,24.1,101.72,-29,2
-17.6,-20.3,79,25,13,24.1,101.89,-25,2
-20,-23,77,22,15,24.1,101.96,-29,2
-21,-23.3,82,23,17,24.1,101.99,-31,2
-20.5,-22.8,82,19,9,24.1,102.06,-27,2
-20.5,-22.8,82,23,22,24.1,102.13,-32,2
-21.7,-24.1,81,24,19,24.1,102.27,-32,2
-18.6,-21.4,79,29,28,24.1,102.43,-30,2
-19.8,-22.8,77,31,30,24.1,102.57,-32,2
-18.5,-20.6,83,30,13,24.1,102.64,-27,2
-2.9,-12.4,48,32,17,24.1,97.69,-8,1
-24.8,-30.2,61,28,19,24.1,99.59,-36,2
-20.6,-26.8,58,28,24,24.1,99.6,-32,2
-18.8,-26,53,29,24,24.1,99.57,-30,2
-18,-24.8,55,28,22,24.1,99.51,-28,1
-24.9,-29.8,64,32,22,24.1,99.48,-37,2
-24.3,-30,59,32,24,24.1,99.55,-37,2
-24,-29.4,61,31,22,24.1,99.6,-36,2
-26.1,-30.8,65,32,20,24.1,99.94,-38,2
-25.4,-30.7,61,31,22,24.1,100.01,-38,2
-24.8,-30,62,29,20,24.1,100.06,-37,2
-24.1,-29.8,59,28,22,24.1,100.1,-36,2
-23.4,-29.7,56,29,24,24.1,100.11,-36,2
-23,-30.2,52,29,24,24.1,100.13,-35,2
-22.4,-29.7,51,29,22,24.1,100.09,-34,2
-21.9,-29.7,49,27,15,24.1,100.08,-31,2
-21.6,-30,47,27,13,24.1,100.07,-30,2
-20.4,-27.5,53,9,15,24.1,99.88,-30,1
-18,-26.4,48,9,11,24.1,99.86,-25,1
-15,-25.1,42,9,7,24.1,99.86,-20,1
-14,-24.5,41,11,17,24.1,99.81,-22,1
-12.9,-18.5,63,32,22,24.1,99.67,-22,1
-11.3,-14.9,75,28,19,24.1,99.2,-19,2
-11.6,-15.5,73,28,15,24.1,99.19,-19,2
-7.3,-10.9,75,10,22,24.1,97.42,-15,1
-5.8,-10.5,69,9,24,24.1,97.31,-13,1
-5.6,-10.3,69,9,26,24.1,97.2,-13,1
-5.2,-10.9,64,6,22,24.1,97.18,-12,1
-14.1,-17.9,73,35,7,24.1,98.62,-19,2
-13.1,-18.3,65,35,11,24.1,98.69,-19,2
-11.8,-18.4,58,36,13,24.1,98.78,-18,2
-9.7,-18.3,49,2,13,24.1,98.84,-16,2
-11.4,-16.4,66,27,15,24.1,98.89,-18,2
-10.9,-14.9,72,28,15,24.1,98.95,-18,2
-10.9,-14.8,73,28,19,24.1,99,-19,2
-10.3,-15.4,66,28,22,24.1,98.99,-19,2
-10.2,-16.3,61,28,22,24.1,99.04,-18,2
-10.8,-15.1,71,29,19,24.1,99.1,-19,2
-21.6,-23,88,7,7,24.1,99.7,-28,2
-20.2,-21.1,92,16,4,24.1,99.75,-24,2
-16.2,-22.7,57,28,7,24.1,99.81,-21,2
-12.4,-22,45,30,19,24.1,99.76,-21,2
-13.4,-18.9,63,28,15,24.1,99.78,-21,2
-12.8,-18.7,61,27,19,24.1,99.77,-21,2
-12.3,-21.4,47,31,20,24.1,99.66,-21,2
-5,-15.4,44,19,22,24.1,99.17,-12,1
-20.8,-24.9,70,29,17,24.1,100.23,-31,2
-20.3,-24.9,67,28,19,24.1,100.28,-31,2
-19.7,-24.3,67,28,24,24.1,100.27,-31,2
-18.8,-23.4,67,29,22,24.1,100.32,-29,2
-18.2,-23.6,63,28,20,24.1,100.34,-28,2
-18,-23.5,62,29,22,24.1,100.36,-28,2
-17.8,-23.1,63,30,22,24.1,100.37,-28,2
-31.9,-37,61,27,6,24.1,100.53,-39,2
-28.3,-32.2,69,27,4,24.1,100.56,-33,2
-19.6,-24.2,67,27,15,24.1,100.65,-29,2
-17.7,-22.7,65,28,19,24.1,100.64,-27,2
-16,-23,55,31,19,24.1,100.58,-25,2
-15.5,-23,53,31,22,24.1,100.54,-25,2
-15.4,-23.2,51,31,19,24.1,100.5,-24,2
-9.2,-12.3,78,20,22,24.1,101.12,-17,2
-6.4,-10,76,21,20,24.1,101.06,-13,2
-1.6,-2.6,93,35,15,24.1,100.87,-6,1
-2,-3.6,89,35,17,24.1,100.94,-7,1
-2.5,-4.2,88,33,19,24.1,101.06,-8,1
-2.5,-4.2,88,33,15,24.1,101.16,-7,1
-2.6,-4,90,34,13,24.1,101.2,-7,1
-2.7,-4.2,89,34,11,24.1,101.27,-7,1
-3.3,-4.3,93,34,15,24.1,101.35,-8,1
-3.5,-4.5,93,32,13,24.1,101.43,-8,1
-3.4,-5.3,87,31,11,24.1,101.47,-8,1
-3.8,-5.8,86,34,13,24.1,101.58,-9,1
-4,-5.4,90,34,19,24.1,101.64,-10,1
-3.8,-4.9,92,35,13,24.1,101.7,-9,1
-3.5,-5.1,89,35,13,24.1,101.74,-8,1
-3.3,-4.3,93,36,19,24.1,101.82,-9,1
-3.2,-4.5,91,35,19,24.1,101.87,-9,1
-3.8,-4.9,92,35,22,24.1,101.89,-10,1
-4.4,-5.3,93,34,26,24.1,101.85,-12,1
-4.1,-4.6,96,34,32,12.9,101.83,-12,1
-9.6,-13.7,72,32,28,19.3,102.58,-19,1
-9.7,-13.4,74,32,20,24.1,102.56,-17,1
-9.8,-14.4,69,32,20,24.1,102.59,-18,1
-15.8,-18.2,82,17,7,24.1,102.55,-21,2
-16,-17.9,85,19,9,24.1,102.58,-22,2
-14.5,-16.2,87,19,13,24.1,102.6,-22,2
-5,-10.5,65,26,19,24.1,101.15,-11,1
-5.1,-10.6,65,28,20,24.1,101.21,-12,1
-5.3,-10.1,69,30,17,24.1,101.19,-11,1
-5.5,-10.4,68,30,2,24.1,101.23,-6,1
-5.7,-10.6,68,30,7,24.1,101.27,-9,1
-5.7,-9.9,72,31,6,24.1,101.29,-9,1
-6.2,-10.1,74,34,6,24.1,101.14,-9,1
-6.7,-10,77,33,9,24.1,101.16,-11,1
-34.8,-39.7,61,10,4,19.3,100.79,-40,2
-36.8,-41.3,63,9,9,19.3,100.79,-47,2
-35.8,-40,65,9,11,19.3,100.75,-47,2
-35.9,-40.2,65,9,9,19.3,100.75,-46,2
-36.2,-40.3,66,9,15,19.3,100.7,-49,2
-36.7,-41,64,9,11,19.3,100.61,-48,2
-36.7,-41,64,9,9,24.1,100.6,-47,2
-23.7,-29.6,58,10,20,24.1,99.43,-35,1
-24,-29.9,58,9,24,24.1,99.36,-37,1
-24.3,-29.9,60,9,24,24.1,99.34,-37,1
-24.7,-30.4,59,8,20,24.1,99.27,-36,1
-24.6,-30.1,60,9,15,24.1,99.24,-35,1
-4,-5.4,90,23,32,16.1,99.56,-12,1
-1,-2.2,92,24,32,19.3,99.83,-8,1
-5,-5.6,96,26,13,11.3,100.37,-10,1
-5.3,-6,95,29,24,19.3,100.47,-13,1
-3.9,-5.9,86,30,20,24.1,100.57,-10,1
-7.2,-11,74,35,32,24.1,101.08,-16,1
-12.2,-16.1,73,29,22,24.1,101.45,-21,2
-13.8,-17.5,74,22,15,24.1,101.45,-21,2
-14.8,-18.2,75,21,22,24.1,101.08,-24,2
-4.6,-5.8,91,34,48,19.3,100.24,-14,1
-7.4,-9,88,33,44,24.1,100.47,-18,1
-10.4,-12.5,85,32,32,24.1,100.91,-20,2
-10.8,-13.4,81,32,33,24.1,101.05,-21,2
-10.6,-12.7,85,32,28,24.1,101.15,-20,2
-9.3,-14.2,67,32,32,24.1,101.22,-19,2
-7.9,-12.8,68,32,28,24.1,101.25,-17,2
-6.2,-13.6,56,30,28,24.1,101.28,-14,2
-5.5,-11.2,64,29,32,24.1,101.25,-14,2
-5.1,-11,63,27,28,24.1,101.25,-13,2
-4.6,-11.1,60,29,24,24.1,101.32,-12,2
-5,-10.9,63,26,28,24.1,101.35,-13,2
-5.2,-11.2,63,28,32,24.1,101.42,-13,2
-9.1,-14,68,21,7,24.1,101.15,-13,1
-9.4,-13.9,70,20,7,24.1,101.05,-13,1
-9,-13.4,70,21,9,24.1,100.98,-14,1
-8.9,-14.7,63,22,7,24.1,100.71,-13,1
-9,-14.3,65,23,4,24.1,100.47,-11,1
-8.1,-12.6,70,21,13,24.1,100.37,-14,1
